timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1651340494.4099576,load_csv,0.007477283477783203,67199.0,6347.0,38696.0,0.0
1651340494.4179592,load_json,17.021627187728882,152255836.0,11316866.0,91375437.0,79956.0
1651340511.4404361,save_csv,22.026994466781616,192002560.0,14304346.0,114072706.0,14404.0
1651340533.4681962,save_json,19.886073112487793,168038266.0,13357510.0,99083914.0,10254.0
1651340553.360605,isna,0.001483917236328125,8484.0,794.0,4578.0,0.0
1651340553.3624732,dropna,0.03719067573547363,329833.0,45532.0,176940.0,0.0
1651340553.4001584,fillna,0.00391840934753418,33020.0,2991.0,17883.0,0.0
1651340553.4045,replace,0.0012671947479248047,8301.0,672.0,4517.0,0.0
1651340553.4159443,drop,0.0038073062896728516,36865.0,2869.0,20813.0,0.0
1651340553.420181,groupby,0.0004551410675048828,8728.0,610.0,4883.0,0.0
1651340553.42097,concat_dataframes,0.01138615608215332,99854.0,6714.0,61462.0,0.0
1651340553.4328043,sort,0.0034720897674560547,26794.0,1892.0,15015.0,0.0
1651340553.436706,merge,0.0170743465423584,154052.0,10437.0,85877.0,0.0
1651340553.4586635,count,1.3561475276947021,11920807.0,1242429.0,6446944.0,0.0
1651340554.8157132,sum,0.5859951972961426,5215074.0,559874.0,3028374.0,0.0
1651340555.4027538,mean,0.601055383682251,5327928.0,581114.0,3124625.0,0.0
1651340556.0049784,min,0.582258939743042,5174364.0,563048.0,3033379.0,0.0
1651340556.5884404,max,0.5915024280548096,5246996.0,535948.0,3083427.0,10376.0
1651340557.1809976,unique,0.5947408676147461,5333604.0,566710.0,3127251.0,0.0
