timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1647418150.414,load_csv,0.1105055809021,987546,94299,597106,0
1647418150.52483,drop_column,0.001261234283447,7935,1404,9948,0
1647418150.73653,concat_dataframes,0.004202127456665,43030,2869,17700,0
1647418150.92199,merge,0.023206949234009,204650,17639,125305,0
1647418150.94554,subset,0.00046181678772,0,0,5371,0
1647418150.94625,sample,0.002232789993286,17090,1342,10315,0
1647418150.94876,sample,0.002214193344116,17456,1343,16052,0
1647418150.95125,sample,0.002395868301392,18494,1342,12146,0
1647418150.95413,sum,0.007806539535522,56824,4944,35583,0
1647418150.96232,median,0.009933233261108,72143,6714,39978,0
1647418150.97257,min,0.005404710769653,39917,3601,23437,0
1647418150.97828,max,0.004897117614746,38635,3235,22583,0
1647418150.98343,unique,0.005031108856201,38941,3540,22461,0
