timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1647418534.96068,load_csv,0.113783597946167,1019224,97167,611998,0
1647418535.07482,drop_column,0.001367092132568,16418,1343,9033,0
1647418535.2874,concat_dataframes,0.004576683044434,42603,2991,17517,0
1647418535.47414,merge,0.022991180419922,203795,17700,126037,0
1647418535.49749,subset,0.000464916229248,0,733,4883,0
1647418535.4982,sample,0.002180099487305,17151,1404,10376,0
1647418535.50065,sample,0.002232313156128,16724,1342,15930,0
1647418535.50315,sample,0.00224781036377,18249,1281,11292,0
1647418535.50584,sum,0.007200956344605,67932,5555,40771,0
1647418535.51339,median,0.009404420852661,73914,6286,47424,0
1647418535.52345,min,0.006093978881836,43701,3967,23499,0
1647418535.53028,max,0.005891561508179,39551,3846,19958,0
1647418535.53679,unique,0.004742622375488,39856,3540,23072,0
