timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1647418513.38977,load_csv,0.112274646759033,1000669,95092,604002,0
1647418513.50255,drop_column,0.001474142074585,15930,1404,9094,0
1647418513.7122,concat_dataframes,0.004838228225708,29663,2929,15564,0
1647418513.89774,merge,0.024058818817139,209838,18921,128845,0
1647418513.92243,subset,0.000491619110107,8179,671,4699,0
1647418513.92317,sample,0.00239372253418,15930,1282,8789,0
1647418513.92584,sample,0.002423524856567,16479,1282,9338,0
1647418513.92854,sample,0.002388000488281,25513,1953,14893,0
1647418513.93162,sum,0.00766658782959,65551,5371,32715,0
1647418513.93999,median,0.011023044586182,71655,7263,35949,0
1647418513.95139,min,0.005847692489624,41260,4089,22217,0
1647418513.95764,max,0.005081176757813,37048,3357,24170,0
1647418513.963,unique,0.004117012023926,33935,2930,21301,0
