timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1647418589.26454,load_csv,0.112709283828735,1028562,95703,606993,0
1647418589.37765,drop_column,0.001407861709595,16601,1465,9217,0
1647418589.58969,concat_dataframes,0.00426197052002,32776,2075,13184,0
1647418589.77429,merge,0.022848606109619,206299,17578,125549,0
1647418589.79744,subset,0.000351190567017,0,733,5310,0
1647418589.79803,sample,0.002150058746338,16418,1282,9521,0
1647418589.80039,sample,0.00208568572998,18555,1281,11292,0
1647418589.8027,sample,0.002176761627197,27282,1892,16845,0
1647418589.80527,sum,0.007055997848511,59815,4822,34485,0
1647418589.81274,median,0.010010004043579,73974,6836,43457,0
1647418589.82311,min,0.005432844161987,43030,3540,25085,0
1647418589.82888,max,0.004956722259521,41809,3357,23315,0
1647418589.83435,unique,0.00439715385437,33386,2868,25635,0
