timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1646917046.343487;load_csv;0.06119084358215332;548522.0;60729.0;319335.0;0.0
1646917046.4050558;drop_column;0.003075838088989258;25756.0;2869.0;14709.0;0.0
1646917046.5262594;concat_dataframes;0.0096893310546875;84717.0;12390.0;47913.0;0.0
1646917046.5476818;remove_duplicates;0.050391197204589844;468138.0;48706.0;269775.0;3967.0
1646917046.598906;merge;0.038466691970825195;355284.0;31372.0;214233.0;0.0
1646917046.6380756;subset;0.00168609619140625;8667.0;733.0;5005.0;0.0
1646917046.640305;sample;0.0013856887817382812;8667.0;672.0;5066.0;0.0
1646917046.641999;sample;0.003292560577392578;23498.0;3113.0;12513.0;0.0
1646917046.6458018;sample;0.004105329513549805;32532.0;5005.0;21606.0;0.0
1646917046.6515403;sum;0.0009717941284179688;8361.0;1038.0;4700.0;0.0
1646917046.6528015;median;0.0011327266693115234;8362.0;1526.0;9827.0;0.0
1646917046.6542501;min;0.0003733634948730469;0.0;0.0;0.0;0.0
1646917046.6548574;max;0.0003070831298828125;8606.0;732.0;4943.0;0.0
1646917046.6553833;unique;0.0004744529724121094;0.0;0.0;0.0;0.0
