timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1646916987.9236,load_csv,0.151204586029053,819822,100708,297179,0
1646916988.0751,drop_column,0.056530475616455,185424,25024,13428,244
1646916988.25667,concat_dataframes,0.010098695755005,86853,13306,50781,0
1646916988.27924,remove_duplicates,0.071514368057251,494140,53771,230163,0
1646916988.35156,merge,0.042257070541382,389709,35278,218200,0
1646916988.39445,subset,0.001726627349854,17578,1709,9644,0
1646916988.39668,sample,0.001360177993774,8850,793,4944,0
1646916988.3983,sample,0.002954244613647,25391,2991,13244,0
1646916988.40169,sample,0.004366397857666,32775,4211,20813,0
1646916988.40766,sum,0.000919818878174,8423,977,4517,0
1646916988.40882,median,0.001096725463867,8972,793,5005,0
1646916988.41016,min,0.000304698944092,8973,733,5005,0
1646916988.41066,max,0.000265836715698,0,0,0,0
1646916988.4111,unique,0.000432252883911,8728,610,4882,0
