timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1646917087.41057,load_csv,0.061967849731445,555418,61585,322570,0
1646917087.47293,drop_column,0.003294229507446,25330,3784,14099,0
1646917087.5951,concat_dataframes,0.0102379322052,91980,13428,46692,0
1646917087.61708,remove_duplicates,0.052020072937012,471496,51941,273315,4212
1646917087.66987,merge,0.038538455963135,360290,33264,222533,0
1646917087.70906,subset,0.00169825553894,17090,1831,9827,0
1646917087.71127,sample,0.001306056976318,18188,1831,10437,0
1646917087.71287,sample,0.002921581268311,24658,2991,13611,0
1646917087.7163,sample,0.004390001296997,37842,5005,19897,0
1646917087.72235,sum,0.000914573669434,8728,915,5005,0
1646917087.72351,median,0.001054763793945,17090,793,4944,0
1646917087.72481,min,0.000358581542969,0,0,0,0
1646917087.72537,max,0.000270128250122,8484,732,4944,0
1646917087.72582,unique,0.00043511390686,0,0,0,0
