timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1646917057.25534,load_csv,0.061986446380615,559264,62072,327026,0
1646917057.31773,drop_column,0.003472089767456,35278,4761,20202,0
1646917057.43879,concat_dataframes,0.009475231170654,77575,12391,48950,0
1646917057.45984,remove_duplicates,0.05145001411438,467040,50109,277770,5310
1646917057.51218,merge,0.038739681243897,367552,33020,221008,0
1646917057.55158,subset,0.001710176467896,16480,855,4943,0
1646917057.55382,sample,0.001391887664795,8850,793,5188,0
1646917057.55552,sample,0.003093481063843,31799,3906,12390,0
1646917057.55914,sample,0.004330396652222,30640,5371,20264,0
1646917057.56514,sum,0.000980138778687,7996,976,4455,0
1646917057.56641,median,0.001090526580811,8606,733,10010,0
1646917057.56779,min,0.000352382659912,0,0,0,0
1646917057.56838,max,0.000308990478516,8728,672,5066,0
1646917057.56894,unique,0.000483989715576,0,0,0,0
