timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1646917022.72225,load_csv,0.064181804656983,568541,62622,329650,0
1646917022.78695,drop_column,0.003599405288696,33691,4516,13672,0
1646917022.90867,concat_dataframes,0.01025915145874,86181,13184,48950,0
1646917022.93239,remove_duplicates,0.052637100219727,468199,52917,269531,4150
1646917022.98603,merge,0.041529178619385,382567,37902,234191,0
1646917023.02837,subset,0.0020751953125,16907,1831,14709,0
1646917023.03111,sample,0.001881122589111,16724,1526,9522,0
1646917023.03341,sample,0.003938913345337,31860,3784,17334,0
1646917023.03795,sample,0.005894422531128,48462,6347,26123,0
1646917023.04575,sum,0.001192808151245,8361,855,4760,0
1646917023.04736,median,0.001296758651733,8301,1648,9827,0
1646917023.0491,min,0.000460386276245,0,0,4272,0
1646917023.04988,max,0.0003502368927,0,0,0,0
1646917023.05047,unique,0.000528335571289,7873,672,4395,0
