timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1651339439.7609787,load_csv,1.53837251663208,12962675.0,1321042.0,7337689.0,11414.0
1651339441.2996833,load_json,18.429750204086304,164810064.0,12085662.0,98771964.0,53222.0
1651339459.7297978,load_hdf,0.4023568630218506,3433707.0,299438.0,2001521.0,0.0
1651339460.1324785,save_csv,3.9528443813323975,28754992.0,2610345.0,15720968.0,21118.0
1651339464.0857832,save_json,2.0940659046173096,12089752.0,1600520.0,5294420.0,12940.0
1651339466.1802542,save_hdf,1.1122663021087646,4701526.0,595702.0,1201169.0,12329.0
1651339468.8050578,isna,0.001093149185180664,11353.0,732.0,7141.0,0.0
1651339468.8063872,dropna,0.006052255630493164,59265.0,4761.0,28320.0,0.0
1651339468.812716,fillna,0.006834506988525391,64880.0,4456.0,40100.0,0.0
1651339468.819785,replace,0.0006573200225830078,0.0,0.0,5432.0,0.0
1651339471.8528252,drop,0.0007154941558837891,0.0,733.0,4944.0,0.0
1651339471.8537836,groupby,0.02972245216369629,227783.0,31006.0,128356.0,0.0
1651339471.8840804,concat_dataframes,0.0014929771423339844,7446.0,1403.0,9033.0,0.0
1651339471.8859527,sort,0.010567665100097656,87036.0,8606.0,56946.0,0.0
1651339471.8969593,merge,0.002567291259765625,16846.0,1404.0,9460.0,0.0
1651339473.3831615,count,0.003763914108276367,25390.0,2686.0,18066.0,0.0
1651339473.3874495,sum,0.004378557205200195,31922.0,2869.0,22095.0,0.0
1651339473.3923764,mean,0.006049156188964844,46875.0,4089.0,25695.0,0.0
1651339473.3990266,min,0.003850221633911133,32898.0,2747.0,18494.0,0.0
1651339473.403317,max,0.004581928253173828,30517.0,2747.0,18066.0,0.0
1651339473.408448,unique,0.03917336463928223,407714.0,38391.0,270630.0,0.0
