timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1651339715.901621,load_csv,1.5455634593963623,12981840.0,1331662.0,7348125.0,8178.0
1651339717.4475014,load_json,18.134211540222168,162501964.0,11943268.0,97358027.0,71534.0
1651339735.5821059,load_hdf,0.4052410125732422,3469779.0,303649.0,2034663.0,0.0
1651339735.9877334,save_csv,3.9260926246643066,29344530.0,2613519.0,15893880.0,36132.0
1651339739.9142406,save_json,2.0120153427124023,12261016.0,1566158.0,5184557.0,17273.0
1651339741.9270895,save_hdf,1.2410213947296143,4331104.0,641172.0,1196652.0,11597.0
1651339744.666827,isna,0.0011448860168457031,9277.0,793.0,5432.0,0.0
1651339744.6682372,dropna,0.0062906742095947266,58838.0,4700.0,27221.0,0.0
1651339744.6751368,fillna,0.00768280029296875,69824.0,4334.0,37231.0,0.0
1651339744.683211,replace,0.0008521080017089844,9705.0,610.0,0.0,0.0
1651339747.6893976,drop,0.0007381439208984375,0.0,0.0,0.0,0.0
1651339747.6904051,groupby,0.029375553131103516,250121.0,30578.0,140502.0,0.0
1651339747.7201421,concat_dataframes,0.0014710426330566406,16785.0,1648.0,9583.0,0.0
1651339747.721891,sort,0.0095062255859375,82885.0,8301.0,55908.0,0.0
1651339747.7317216,merge,0.00222015380859375,17761.0,1404.0,10559.0,0.0
1651339749.230297,count,0.0040438175201416016,33447.0,2929.0,18799.0,0.0
1651339749.2346845,sum,0.004124879837036133,35522.0,3723.0,25268.0,0.0
1651339749.2396111,mean,0.0062067508697509766,44616.0,4822.0,29419.0,0.0
1651339749.2463558,min,0.004210948944091797,30945.0,2869.0,17273.0,0.0
1651339749.251014,max,0.004143953323364258,35583.0,2930.0,20385.0,0.0
1651339749.255688,unique,0.03863859176635742,401611.0,37598.0,263000.0,0.0
