timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1651339391.0624309;load_csv;1.5463323593139648;13283291.0;1341061.0;7595806.0;16479.0
1651339392.6091602;load_json;17.73439383506775;159567585.0;11726105.0;95704711.0;55481.0
1651339410.34396;load_hdf;0.40718603134155273;3458914.0;304626.0;2001033.0;0.0
1651339410.751519;save_csv;4.45952582359314;30618147.0;2805596.0;15838338.0;29724.0
1651339415.2114506;save_json;2.0975117683410645;12562773.0;1600826.0;5220507.0;21118.0
1651339417.3093722;save_hdf;1.1186161041259766;4791308.0;602049.0;1239193.0;11719.0
1651339419.94529;isna;0.0012536048889160156;9155.0;794.0;5066.0;0.0
1651339419.9468632;dropna;0.006257772445678711;59143.0;5066.0;32959.0;0.0
1651339419.9534352;fillna;0.0067975521087646484;65002.0;4394.0;40039.0;0.0
1651339419.9605098;replace;0.000698089599609375;8850.0;611.0;5371.0;0.0
1651339423.0089738;drop;0.0008480548858642578;10743.0;794.0;6775.0;0.0
1651339423.0101187;groupby;0.031165361404418945;279723.0;34118.0;160461.0;0.0
1651339423.041574;concat_dataframes;0.0014107227325439453;8728.0;733.0;5127.0;0.0
1651339423.043222;sort;0.009781599044799805;91369.0;8362.0;55114.0;0.0
1651339423.053283;merge;0.002290010452270508;28443.0;2075.0;17884.0;0.0
1651339424.5603478;count;0.0038487911224365234;36072.0;2930.0;20446.0;0.0
1651339424.5645647;sum;0.00434565544128418;38513.0;3601.0;20630.0;0.0
1651339424.5692935;mean;0.005554914474487305;41565.0;4333.0;29846.0;0.0
1651339424.5755937;min;0.004282712936401367;38757.0;3418.0;21485.0;0.0
1651339424.58059;max;0.004843473434448242;34485.0;3418.0;16784.0;0.0
1651339424.5863113;unique;0.03969383239746094;402953.0;38574.0;264282.0;0.0
