timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1651338891.5836172;load_csv;1.1389832496643066;9495093.0;965024.0;5320848.0;8240.0
1651338892.7229245;load_json;17.058310747146606;153974703.0;11312349.0;92141915.0;87646.0
1651338909.8037872;load_hdf;0.5996589660644531;4860644.0;712462.0;2694024.0;0.0
1651338910.4319355;save_csv;3.929185152053833;28961596.0;2296869.0;15739767.0;33692.0
1651338914.362447;save_json;1.685410737991333;9566016.0;1081602.0;3822317.0;13611.0
1651338916.04871;save_hdf;0.43468570709228516;3929434.0;509520.0;2153192.0;10742.0
1651338917.5399027;isna;0.023609161376953125;183593.0;21973.0;103820.0;0.0
1651338917.5639882;dropna;0.1455092430114746;1371395.0;115722.0;821531.0;3967.0
1651338917.7158992;fillna;0.1339426040649414;1259274.0;97473.0;755308.0;0.0
1651338917.8555257;replace;0.015938520431518555;128418.0;20019.0;68481.0;0.0
1651338918.95099;drop;0.010941743850708008;92285.0;19776.0;50171.0;0.0
1651338918.9671903;groupby;0.0007066726684570312;0.0;1037.0;4944.0;0.0
1651338918.9682696;concat_dataframes;0.05621838569641113;466429.0;90882.0;252624.0;0.0
1651338919.0355144;sort;0.03596854209899902;302062.0;48034.0;166687.0;0.0
1651338919.0780897;merge;0.49523067474365234;4243763.0;526304.0;2367608.0;4028.0
1651338920.6527708;count;0.1278705596923828;1208554.0;82641.0;734251.0;0.0
1651338920.7810993;sum;0.0007476806640625;8362.0;671.0;0.0;0.0
1651338920.7823005;mean;0.0007884502410888672;0.0;0.0;0.0;0.0
1651338920.7833636;min;0.0006232261657714844;0.0;0.0;0.0;0.0
1651338920.7842453;max;0.0006344318389892578;0.0;0.0;0.0;0.0
1651338920.78522;unique;0.010534286499023438;93444.0;6226.0;55603.0;0.0
