timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1651338837.634312;load_csv;1.1376564502716064;9503638.0;960508.0;5327501.0;8423.0
1651338838.7723927;load_json;17.645663022994995;159170308.0;11641449.0;94708986.0;78979.0
1651338856.4405217;load_hdf;0.6044762134552002;4897937.0;721799.0;2713311.0;0.0
1651338857.073571;save_csv;3.918851852416992;29612473.0;2325922.0;16414326.0;26184.0
1651338860.9933593;save_json;1.7471039295196533;9795385.0;1108640.0;3838614.0;13184.0
1651338862.7412512;save_hdf;0.4429934024810791;4004995.0;519591.0;2197443.0;10254.0
1651338864.2484045;isna;0.023497819900512695;185668.0;21057.0;105285.0;0.0
1651338864.2723715;dropna;0.1417555809020996;1325192.0;109435.0;796263.0;0.0
1651338864.4198134;fillna;0.13985943794250488;1335629.0;105652.0;818845.0;3846.0
1651338864.5653248;replace;0.016142606735229492;125610.0;19714.0;66346.0;0.0
1651338865.6774652;drop;0.011823654174804688;93201.0;21118.0;56031.0;0.0
1651338865.6954362;groupby;0.0007839202880859375;6531.0;0.0;0.0;0.0
1651338865.696629;concat_dataframes;0.0575101375579834;475219.0;93506.0;259521.0;0.0
1651338865.7654297;sort;0.03624916076660156;315734.0;49805.0;168883.0;0.0
1651338865.8083713;merge;0.5030977725982666;4293141.0;537719.0;2396967.0;4089.0
1651338867.3883448;count;0.12770414352416992;1208127.0;82703.0;734190.0;0.0
1651338867.5165093;sum;0.0007631778717041016;7934.0;671.0;4578.0;0.0
1651338867.5177436;mean;0.0007951259613037109;0.0;0.0;0.0;0.0
1651338867.5188644;min;0.0006191730499267578;0.0;0.0;0.0;0.0
1651338867.5197453;max;0.0005896091461181641;0.0;0.0;0.0;0.0
1651338867.520654;unique;0.010401725769042969;102051.0;6897.0;56152.0;0.0
