timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1651310158.720451;count;0.009148836135864258;76172.0;6591.0;45654.0;0.0
1651310158.7300024;sum;0.004442453384399414;32593.0;2807.0;18066.0;0.0
1651310158.7348475;mean;0.007535696029663086;52917.0;5188.0;30762.0;0.0
1651310158.7433121;min;0.0062389373779296875;40832.0;3967.0;20081.0;0.0
1651310158.7499733;max;0.006476402282714844;33020.0;3418.0;13489.0;0.0
1651310158.7567186;unique;0.0059740543365478516;48950.0;5127.0;32959.0;0.0
