timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1651340213.233751;load_csv;0.007139921188354492;68542.0;5676.0;34606.0;0.0
1651340213.241205;load_json;16.870717763900757;153607273.0;11208590.0;92765510.0;91064.0
1651340230.1124482;save_csv;21.873114347457886;193673089.0;14199671.0;115625009.0;20081.0
1651340251.9858902;save_json;19.535046339035034;169273492.0;13150479.0;100209155.0;16967.0
1651340271.5270538;isna;0.0011138916015625;9033.0;1526.0;5371.0;0.0
1651340271.5283897;dropna;0.03688836097717285;312377.0;45532.0;160095.0;0.0
1651340271.5656166;fillna;0.0036873817443847656;34912.0;3052.0;19226.0;0.0
1651340271.5695615;replace;0.0010914802551269531;8973.0;610.0;5005.0;0.0
1651340271.5806675;drop;0.0035851001739501953;27587.0;2075.0;20386.0;0.0
1651340271.5845182;groupby;0.0002846717834472656;0.0;0.0;0.0;0.0
1651340271.5849793;concat_dataframes;0.011075496673583984;100159.0;6714.0;57068.0;0.0
1651340271.5963576;sort;0.0032529830932617188;37170.0;1892.0;15991.0;0.0
1651340271.5998878;merge;0.01631641387939453;148071.0;9887.0;84839.0;0.0
1651340271.6211276;count;1.3188955783843994;11855744.0;1199704.0;6488143.0;0.0
1651340272.9403622;sum;0.5797715187072754;5232103.0;553892.0;3034416.0;0.0
1651340273.5208223;mean;0.593177318572998;5278734.0;567564.0;3091057.0;0.0
1651340274.1148324;min;0.573305606842041;5111559.0;550658.0;2997368.0;0.0
1651340274.6888914;max;0.583350658416748;5122363.0;524657.0;2998833.0;0.0
1651340275.2729607;unique;0.5948944091796875;5285875.0;565490.0;3097709.0;0.0
