timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1651340906.1354046;load_csv;0.008004903793334961;67261.0;6836.0;38574.0;0.0
1651340906.1440034;load_json;17.258708477020264;152970555.0;11438936.0;92178414.0;76476.0
1651340923.403235;save_csv;22.261085510253906;192842341.0;14466943.0;114553967.0;30274.0
1651340945.6647263;save_json;19.820396184921265;169205438.0;13361355.0;99039236.0;0.0
1651340965.4914885;isna;0.0011451244354248047;8728.0;733.0;4822.0;0.0
1651340965.4929006;dropna;0.036740779876708984;314025.0;45593.0;162414.0;0.0
1651340965.5300336;fillna;0.003659963607788086;35766.0;3052.0;19959.0;0.0
1651340965.5340002;replace;0.0011479854583740234;9277.0;610.0;5249.0;0.0
1651340965.5450184;drop;0.003619670867919922;35950.0;2685.0;20324.0;0.0
1651340965.5489714;groupby;0.00033211708068847656;0.0;0.0;0.0;0.0
1651340965.549522;concat_dataframes;0.011199474334716797;110595.0;7569.0;57923.0;0.0
1651340965.5610778;sort;0.0032072067260742188;27649.0;2014.0;15625.0;0.0
1651340965.5646033;merge;0.016414165496826172;156311.0;10071.0;83923.0;0.0
1651340965.5859292;count;1.3531458377838135;11838105.0;1251888.0;6379622.0;5493.0
1651340966.9394479;sum;0.5745561122894287;5286302.0;544311.0;2971245.0;0.0
1651340967.5147047;mean;0.5885260105133057;5227038.0;567320.0;3043327.0;427.0
1651340968.1040466;min;0.5802838802337646;5136279.0;521544.0;3012931.0;0.0
1651340968.685037;max;0.5837550163269043;5154222.0;565001.0;3014946.0;0.0
1651340969.2697854;unique;0.5986156463623047;5336107.0;547484.0;3140556.0;5676.0
