timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1651297857.4817498;load_csv;0.1115868091583252;1013364.0;94299.0;604185.0;0.0
1651297857.593744;load_json;0.44185924530029297;3640799.0;483702.0;2014033.0;4028.0
1651297858.0358834;load_hdf;0.39084839820861816;3358451.0;281066.0;1969783.0;0.0
1651297858.4270449;save_csv;0.26325011253356934;2242304.0;258910.0;1273373.0;3662.0
1651297858.6906974;save_json;0.18407034873962402;1647029.0;225402.0;937437.0;21485.0
1651297858.8751864;save_hdf;0.21678543090820312;1801692.0;157410.0;1014157.0;15686.0
