timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1651310943.878327;count;0.11749577522277832;1060239.0;99303.0;630003.0;0.0
1651310943.9961474;sum;0.042211294174194336;375427.0;40406.0;219238.0;0.0
1651310944.0390055;mean;0.04221487045288086;362853.0;39123.0;210571.0;0.0
1651310944.0818248;min;0.04139995574951172;355834.0;38574.0;207092.0;0.0
1651310944.1238196;max;0.04020380973815918;353392.0;39551.0;205994.0;0.0
1651310944.164586;unique;0.03345346450805664;300231.0;33691.0;170959.0;0.0
